MEAN;MAX;MIN;RANGE;KURT;SKEW;ALSC;INSC;RMSC;subject id;condition
1,96964E+16;2,25792E+15;1,4782E+16;7,79724E+13;3,14657E+16;-1,95797E+15;2,10026E+15;4,13625E+15;1,97348E+16;10;stress
3,79312E+16;3,91464E+15;3,56941E+16;3,4523E+15;-3,33152E+15;2,22432E+16;2,10016E+15;7,96555E+15;3,79318E+15;8;baseline
5,97689E+15;6,15273E+16;5,6263E+16;5,26428E+13;2,54132E+16;7,07311E+15;2,10014E+16;1,25515E+16;5,97692E+15;11;baseline
1,1697E+16;1,38664E+16;8,71277E+13;5,15366E+15;-5,12322E+15;2,84129E+16;2,10043E+15;2,45638E+14;1,17076E+16;2;baseline
1,40495E+16;1,72157E+16;1,04294E+15;6,78635E+15;-1,05852E+15;3,64807E+16;2,10063E+16;2,9504E+15;1,40891E+16;2;baseline
7,32053E+15;9,77249E+15;4,92287E+15;4,84962E+15;-1,5338E+16;-1,63057E+15;2,10008E+15;1,53731E+16;7,46774E+15;5;amusement
1,85176E+14;2,04201E+16;1,55602E+16;4,85992E+14;-9,17128E+15;-3,65371E+15;2,10016E+16;3,8887E+15;1,85257E+16;15;baseline
6,56979E+15;6,72646E+16;6,24084E+13;4,85611E+15;4,70154E+15;7,16217E+15;2,10006E+15;1,37966E+16;6,56985E+15;3;baseline
3,16745E+15;3,76053E+15;2,88391E+13;8,76617E+14;8,2968E+15;1,45322E+16;2,10013E+14;6,65165E+15;3,17364E+16;9;amusement
6,57806E+15;6,79169E+14;6,21223E+16;5,79453E+15;-6,68526E+15;7,87591E+15;2,10007E+15;1,38139E+15;6,57826E+16;3;baseline
8,10634E+15;9,62067E+14;5,15747E+12;4,4632E+14;4,49166E+15;9,93805E+15;2,10033E+16;1,70233E+16;8,1077E+15;10;baseline
1,18647E+16;1,25931E+15;1,13888E+16;1,2043E+16;-9,55859E+15;5,10767E+15;2,10003E+15;2,49159E+15;1,18683E+16;7;baseline
8,51995E+15;1,01021E+16;7,6252E+15;2,47688E+16;-6,06016E+15;6,55441E+15;2,10002E+16;1,78919E+16;8,53985E+15;6;stress
1,28994E+16;1,45416E+14;9,12094E+15;5,42068E+15;5,23099E+15;1,32142E+15;2,1004E+16;2,70887E+15;1,29007E+16;4;baseline
6,17527E+16;6,37703E+16;5,91087E+16;4,66156E+14;-9,07702E+15;4,95455E+15;2,10005E+16;1,29681E+16;6,17563E+15;17;amusement
4,77845E+15;5,50842E+13;4,36058E+16;1,14784E+16;7,66778E+15;5,20045E+15;2,10017E+15;1,00347E+16;4,78082E+15;4;stress
3,86484E+16;4,28009E+14;3,59268E+15;6,87408E+14;3,46055E+15;1,00881E+16;2,10014E+16;8,11615E+15;3,8669E+16;8;stress
1,11816E+16;1,13125E+16;1,09997E+16;3,12805E+13;4,33703E+15;-3,24529E+15;2,10002E+15;2,34814E+16;1,11817E+16;7;baseline
1,98077E+15;2,16217E+14;1,69716E+16;4,65012E+15;-9,67544E+13;1,30223E+16;2,10017E+16;4,15962E+16;1,98154E+16;15;baseline
5,61318E+15;5,95093E+12;5,37567E+14;5,75256E+13;-1,4125E+16;9,6167E+15;2,10005E+16;1,17877E+16;5,61393E+16;17;baseline
9,54083E+14;1,11137E+16;8,53844E+15;2,5753E+15;-7,70938E+15;3,70307E+15;2,10004E+16;2,00357E+16;9,55474E+15;5;stress
3,53987E+15;3,76282E+13;3,30544E+16;4,57382E+15;-6,587E+15;2,08093E+15;2,10011E+16;7,43374E+15;3,54012E+15;15;stress
6,4698E+15;8,91495E+15;4,45175E+15;4,4632E+14;-1,13434E+16;1,57029E+16;2,10052E+15;1,35866E+16;6,51133E+15;2;amusement
3,772E+15;4,72107E+13;3,40271E+13;1318359375;9,62458E+15;3,14221E+16;2,10017E+16;7,9212E+15;3,77577E+16;5;baseline
5,64261E+15;5,95093E+12;5,37567E+14;5,75256E+13;-6,37805E+14;5,33762E+15;2,10005E+15;1,18495E+16;5,6433E+15;17;baseline
9,63762E+15;1,11198E+16;7,27844E+13;3,8414E+15;7,10092E+16;1,34529E+16;2,10034E+15;2,0239E+15;9,63851E+15;16;baseline
3,80568E+15;3,90816E+15;3,57513E+14;3,33023E+15;1,24753E+15;7,79827E+15;2,10014E+16;7,99193E+15;3,80571E+15;8;baseline
4,00501E+15;4,4899E+15;3,63388E+15;8,56018E+13;-8,21067E+14;4,97158E+15;2,10023E+15;8,41053E+15;4,00873E+16;5;baseline
6,21234E+15;6,40411E+14;5,99709E+15;4,07028E+15;2,87094E+16;1,2587E+16;2,10004E+16;1,30459E+16;6,21242E+16;6;baseline
3,68786E+15;3,79906E+16;3,54271E+15;25634765625;1,37697E+15;-4,95371E+15;2,10009E+16;7,7445E+15;3,68791E+15;8;amusement
1,68874E+16;1,83411E+13;1,37634E+13;4,57764E+11;-1,20372E+15;-3,03073E+16;2,10025E+16;3,54634E+16;1,68914E+16;9;baseline
5,51334E+15;5,62019E+16;5,24025E+15;3,79944E+13;-2,67894E+16;-5,61306E+15;2,10006E+16;1,1578E+16;5,5134E+15;17;baseline
1,15633E+15;1,22177E+15;1,09997E+16;1,21803E+16;-1,66888E+16;3,2478E+15;2,10003E+14;2,4283E+15;1,15697E+16;7;baseline
1,15344E+16;1,22177E+15;1,09997E+16;1,21803E+16;-1,54687E+16;4,62321E+15;2,10003E+16;2,42222E+15;1,15405E+15;7;baseline
5,31499E+15;6,63528E+15;4,15459E+15;2,4807E+15;-1,07573E+16;-3,54781E+16;2,10013E+16;1,11615E+16;5,34161E+15;13;stress
6,80025E+15;7,37534E+15;6,41518E+16;9,60159E+15;-1,00828E+16;3,98107E+15;2,10004E+16;1,42805E+16;6,80457E+15;6;baseline
4,6402E+15;6,04782E+15;3,80478E+15;2,24304E+13;-4,21305E+15;7,5723E+15;2,10022E+15;9,74442E+15;4,66492E+14;5;baseline
6,94089E+15;7,70264E+11;6,48384E+16;1,2188E+16;-7,3719E+15;5,38145E+15;2,10004E+15;1,45759E+14;6,94747E+15;6;baseline
3,86363E+16;4,08821E+16;3,57094E+16;5,17273E+13;-5,46717E+15;4,8733E+15;2,10009E+16;8,11363E+15;3,86415E+15;8;stress
1,27639E+16;1,43356E+15;9,12094E+15;5,21469E+15;3,94863E+16;8,7525E+15;2,10056E+16;2,68042E+16;1,27654E+16;4;baseline
3,79679E+16;3,90434E+15;3,6335E+15;2,70844E+14;1,00186E+16;-3,46755E+16;2,10015E+16;7,97325E+15;3,79682E+15;8;baseline
9,73535E+15;1,1116E+15;7,40433E+15;3,7117E+15;2,7915E+16;4,53313E+15;2,10032E+15;2,04442E+15;9,73672E+15;16;baseline
2,34691E+16;2,53067E+15;2,09618E+15;4,34494E+15;6,87468E+15;6,94518E+15;2,10024E+16;4,92851E+16;2,34705E+14;13;baseline
9,73015E+15;1,11237E+14;7,93839E+15;3,18527E+15;3,40273E+16;9,49811E+15;2,10037E+15;2,04333E+16;9,73128E+15;16;baseline
2,99311E+16;3,19443E+15;2,68364E+16;5,10788E+15;8,21736E+15;9,83722E+15;2,10019E+15;6,28554E+15;2,99324E+15;14;stress
8,27711E+14;9,7847E+15;6,36292E+13;3,42178E+15;2,283E+16;1,09835E+16;2,10035E+15;1,73819E+16;8,27884E+15;10;baseline
5,54594E+15;5,80788E+15;5,37567E+14;4,32205E+15;6,14292E+15;2,21875E+16;2,10004E+15;1,16465E+16;5,54608E+16;17;baseline
2,80294E+16;2,9892E+14;2,46696E+16;5,22232E+15;1,18439E+16;1,11539E+16;2,10014E+15;5,88617E+15;2,80297E+15;14;baseline
3,64067E+16;3,83415E+15;3,38783E+16;4,4632E+14;2,25119E+16;-8,01715E+15;2,10013E+15;7,64541E+15;3,64107E+16;15;stress
9,70379E+15;1,11237E+14;7,88498E+15;3,23868E+15;3,84217E+16;1,01998E+15;2,10037E+16;2,0378E+16;9,70487E+15;16;baseline
6,7852E+15;6,9706E+16;6,46324E+16;5,07355E+14;-5,47901E+15;-6,40131E+15;2,10006E+15;1,42489E+16;6,78558E+16;3;baseline
3,86036E+15;3,97301E+16;3,63808E+16;3,3493E+14;-4,10681E+15;-1,34283E+16;2,10015E+15;8,10676E+15;3,86042E+16;8;baseline
4,71974E+15;6,16074E+15;4,01154E+14;2,1492E+15;-5,28346E+15;9,01157E+15;2,10016E+16;9,91144E+15;4,75811E+16;13;stress
3,84287E+15;4,04243E+16;3,57513E+14;4,673E+15;-5,07569E+15;7,97623E+15;2,10013E+15;8,07003E+15;3,8432E+15;8;baseline
2,80786E+16;2,95563E+14;2,47993E+16;4,75693E+15;1,01601E+15;4,90345E+15;2,10016E+15;5,89652E+15;2,80789E+16;14;baseline
4,75192E+14;5,50842E+13;4,28925E+14;1,21918E+14;2,62699E+15;1,6876E+16;2,10018E+16;9,97904E+15;4,75512E+15;4;stress
4,39591E+15;4,94881E+16;3,73077E+14;1,21803E+16;-1,12527E+14;-3,4522E+15;2,10015E+16;9,23141E+15;4,40562E+15;16;stress
2,3964E+15;2,59819E+16;2,0916E+16;5,06592E+11;-5,3336E+15;3,55617E+14;2,10025E+16;5,03244E+16;2,39664E+16;13;baseline
2,81795E+16;3,00941E+16;2,55699E+15;4,52423E+14;4,5409E+16;1,19074E+16;2,10017E+16;5,91769E+15;2,81801E+15;14;baseline
4,03634E+15;5,07393E+16;3,14293E+15;1,931E+15;-1,19595E+16;2,94612E+16;2,10029E+16;8,47632E+15;4,06963E+15;4;stress
1,17296E+16;1,52092E+16;6,77109E+15;8,43811E+13;-1,69125E+16;1,32626E+15;2,10031E+16;2,46322E+16;1,18524E+15;16;baseline
1,43277E+16;1,72501E+15;1,1898E+16;5,35202E+15;-1,03089E+15;1,01127E+16;2,10065E+16;3,00881E+16;1,43679E+16;2;baseline
1,65603E+16;1,79138E+13;1,32027E+16;4,71115E+15;3,17061E+15;6,44136E+15;2,10023E+16;3,47766E+16;1,65612E+16;9;baseline
6,16625E+15;6,38046E+15;5,78995E+15;5,90515E+13;-1,35774E+16;4,6977E+15;2,10012E+16;1,29491E+16;6,16653E+15;11;baseline
7,11813E+15;7,87697E+16;6,53954E+16;1,33743E+15;-4,6841E+14;7,57604E+15;2,10006E+16;1,49481E+16;7,12412E+15;3;baseline
2,03955E+15;2,23618E+15;1,71967E+14;5,1651E+14;-1,25746E+16;4,09052E+16;2,10018E+16;4,28305E+15;2,04037E+16;15;baseline
3,6951E+16;3,80974E+15;3,54271E+15;2,67029E+13;1,13805E+16;-3,63294E+15;2,10008E+16;7,75971E+15;3,69514E+16;8;amusement
8,32076E+15;9,77249E+15;6,24657E+16;3,52592E+16;-1,16313E+16;-1,10047E+15;2,10006E+16;1,74736E+16;8,35805E+14;5;amusement
1,26408E+16;1,42632E+16;9,30023E+14;4,96292E+15;3,71952E+15;1,1162E+16;2,10059E+16;2,65456E+15;1,26422E+16;4;baseline
1,8378E+16;2,40936E+14;1,40991E+12;9,99451E+13;-1,01727E+16;4,29945E+15;2,10067E+16;3,85939E+16;1,85144E+16;2;baseline
6,03769E+15;6,34918E+14;5,67093E+15;6,78253E+14;-9,68013E+15;6,78897E+15;2,10004E+16;1,26792E+16;6,03889E+14;17;amusement
6,4946E+15;6,89964E+16;6,1058E+15;7,93839E+15;-8,70216E+15;3,29877E+16;2,10004E+16;1,36387E+16;6,49617E+15;6;baseline
6,10837E+16;6,48994E+16;5,67093E+15;8,19016E+15;-5,90675E+15;7,03617E+14;2,10013E+15;1,28276E+16;6,10956E+15;11;baseline
2,15201E+16;2,31857E+15;1,85471E+15;4638671875;-5,75188E+15;1,37719E+16;2,10019E+16;4,51921E+15;2,15227E+16;15;baseline
2,13659E+16;2,31857E+15;1,85471E+15;4638671875;-4,41999E+15;-8,83316E+15;2,10019E+15;4,48683E+16;2,13688E+15;15;baseline
8,27106E+15;8,51173E+15;7,91473E+14;5,97E+15;-4,97302E+16;6,78341E+15;2,10002E+16;1,73692E+16;8,27124E+15;6;amusement
1,11754E+16;1,13277E+16;1,09829E+16;3,44849E+12;1,26821E+16;3,22083E+16;2,10003E+15;2,34683E+15;1,11754E+16;7;baseline
9,78175E+15;1,1116E+15;7,61795E+15;3,49808E+15;4,06457E+16;1,00998E+16;2,10032E+16;2,05417E+16;9,78281E+15;16;baseline
2,84866E+16;3,00446E+14;2,65846E+16;3,45993E+15;-6,1938E+15;1,33551E+16;2,10023E+16;5,98218E+15;2,84878E+15;13;amusement
5,31317E+15;5,40733E+16;5,07889E+15;3,28445E+15;-3,02186E+15;1,22438E+15;2,10008E+15;1,11577E+16;5,3132E+15;17;baseline
3,71026E+15;3,86925E+16;3,44276E+16;4,26483E+14;3,10219E+16;4,52985E+15;2,10016E+15;7,79156E+15;3,7103E+16;5;baseline
4,68114E+15;6,04782E+15;39306640625;2,11716E+15;-6,44506E+15;6,81716E+15;2,10022E+13;9,83039E+15;4,70714E+15;5;baseline
7,84147E+15;8,22334E+15;7,51839E+15;7,04956E+12;-8,9522E+15;8,98961E+15;2,10004E+16;1,64671E+16;7,84215E+15;3;amusement
3,48722E+16;3,87001E+16;3,07465E+14;7,95364E+15;-4,19437E+15;-3,02334E+16;2,10014E+16;7,32316E+15;3,48905E+16;9;amusement
3,45972E+16;3,94249E+16;3,02467E+16;9,17816E+14;-9,26743E+15;-6,08174E+14;2,10014E+15;7,26541E+15;3,46376E+16;9;stress
9,63815E+15;1,11198E+16;7,27844E+13;3,8414E+15;7,0747E+15;1,35496E+15;2,10033E+15;2,02401E+15;9,63905E+15;16;baseline
3,05668E+16;3,26157E+15;2,79503E+15;4,66537E+15;5,97799E+15;6,94733E+15;2,10015E+15;6,41903E+15;3,05681E+16;14;amusement
3,46125E+16;3,62587E+16;3,27492E+16;3,50952E+12;-7,77593E+15;-5,84473E+15;2,10011E+14;7,26863E+15;3,46141E+16;15;stress
5,41772E+15;5,57137E+16;5,20515E+16;3662109375;-1,50843E+15;-6,42042E+15;2,10009E+15;1,13772E+16;5,41791E+15;17;baseline
3,88218E+16;4,12445E+14;3,47328E+16;6,51169E+15;-7,00391E+15;-5,64963E+15;2,10012E+15;8,15258E+15;3,88454E+15;9;stress
5,39189E+15;5,54008E+15;5,15823E+15;3,81851E+15;-1,14002E+16;3,08644E+15;2,10009E+16;1,1323E+16;5,3921E+15;17;baseline
5,32723E+16;5,46074E+15;5,07889E+15;3,81851E+15;-1,16341E+15;3,94945E+15;2,10009E+16;1,11872E+16;5,32728E+14;17;baseline
1,77666E+16;1,98822E+14;1,43089E+16;5,57327E+15;-1,22869E+16;-4,64329E+16;2,10014E+16;3,73099E+16;1,77757E+16;15;baseline
6,96589E+16;7,56111E+15;6,36482E+16;11962890625;-5,78044E+15;4,91935E+15;2,10007E+16;1,46284E+16;6,96905E+15;3;baseline
6,55684E+16;6,69746E+16;6,24084E+13;4,56619E+15;9,65973E+13;2,46687E+15;2,10006E+16;1,37694E+15;6,55686E+15;3;baseline
6,94846E+15;7,74612E+15;6,48384E+16;1,26228E+16;-7,22135E+15;5,4795E+15;2,10004E+16;1,45918E+16;6,95518E+15;6;baseline
3,6508E+15;3,8372E+15;3,38783E+16;4,49371E+14;5,1531E+15;-8,23414E+15;2,10013E+15;7,66667E+15;3,6512E+15;15;stress
2,99862E+15;3,19443E+15;2,68364E+16;5,10788E+15;2,08488E+14;2,25398E+16;2,10019E+16;6,2971E+15;2,9987E+16;14;stress
1,28484E+16;1,43356E+15;9,12094E+15;5,21469E+15;5,56246E+15;1,28815E+16;2,10046E+16;2,69817E+16;1,28496E+16;4;baseline
2,9952E+16;3,19443E+15;2,68364E+16;5,10788E+15;8,14356E+15;7,26023E+15;2,10019E+15;6,28991E+15;2,99532E+16;14;stress
6,95347E+16;7,3452E+16;6,62155E+15;7,23648E+15;-8,06545E+15;6,08536E+15;2,10006E+15;1,46023E+16;6,9549E+15;11;stress
8,5893E+14;9,71527E+14;0;9,71527E+14;9,7649E+15;-6,80845E+15;2,10016E+16;1,80375E+15;8,61464E+15;3;stress
5,35827E+15;5,50957E+15;5,15823E+15;3,51334E+15;-2,55331E+16;5,83507E+15;2,10009E+15;1,12524E+16;5,35838E+15;17;baseline
2,26541E+16;3,44276E+16;1,31149E+15;2,13127E+16;-1,35438E+16;2,19716E+15;2,10059E+16;4,75736E+16;2,32524E+15;2;stress
3,86002E+15;4,04243E+16;3,57513E+14;4,673E+15;-5,68132E+15;5,12285E+15;2,10013E+16;8,10605E+15;3,86029E+16;8;baseline
3,79404E+14;4,06189E+13;3,5141E+14;5,47791E+13;-6,12026E+15;8,35712E+15;2,10018E+15;7,96748E+15;3,79461E+16;5;baseline
2,87312E+15;3,03345E+12;2,56538E+16;4,68063E+15;-9,64324E+15;-1,08127E+16;2,10016E+16;6,03356E+15;2,87335E+16;14;baseline
1,91553E+15;2,08778E+16;1,66473E+14;4,2305E+15;-1,20021E+16;-1,08977E+16;2,10017E+16;4,0226E+16;1,91624E+16;15;baseline
5,98557E+16;6,16264E+15;5,6263E+16;5,36346E+14;4,64955E+15;4,25254E+15;2,10014E+16;1,25697E+16;5,98563E+15;11;baseline
1,79721E+16;2,00806E+12;1,42174E+16;5,86319E+15;-1,07311E+16;8,25114E+15;2,10032E+16;3,77414E+15;1,7986E+16;9;baseline
1,16832E+16;1,2228E+16;1,12179E+16;1,01013E+13;-8,2658E+15;5,29395E+15;2,10002E+16;2,45347E+15;1,16853E+16;7;baseline
7,86722E+15;9,33075E+14;5,07355E+14;4,2572E+13;4,5204E+15;1,11476E+15;2,10036E+16;1,65212E+15;7,86859E+15;10;baseline
5,73403E+16;5,87349E+16;5,37567E+14;4,97818E+15;5,12267E+15;-1,11686E+16;2,10006E+16;1,20415E+15;5,73421E+15;17;baseline
4,60824E+15;5,50041E+15;3,56903E+14;1,93138E+16;-1,33021E+16;-4,71552E+15;2,10014E+16;9,67731E+14;4,6437E+15;16;stress
3,82724E+16;3,97301E+16;3,56941E+16;4,03595E+14;-1,43182E+16;-6,79843E+15;2,10015E+15;8,0372E+15;3,82754E+14;8;baseline
8,05101E+15;9,47952E+15;5,15747E+12;4,32205E+15;3,42927E+15;8,38262E+15;2,10033E+16;1,69071E+15;8,05253E+15;10;baseline
5,24436E+15;7,9071E+13;3,40271E+13;4,50439E+11;-1,75575E+16;3,02329E+15;2,10012E+16;1,10131E+16;5,4792E+15;5;baseline
7,18658E+15;8,02689E+15;6,53954E+16;1,48735E+16;-5,72058E+15;7,64064E+15;2,10006E+16;1,50918E+16;7,19409E+16;3;baseline
2,95211E+15;3,19443E+15;2,73209E+15;4,62341E+13;1,97054E+16;1,63332E+16;2,10018E+16;6,19944E+15;2,95233E+15;14;stress
1,72677E+16;1,86848E+15;1,58855E+16;2,79922E+15;-1,25533E+16;3,612E+15;2,10007E+16;3,62622E+15;1,72836E+15;7;stress
6,72032E+15;6,9706E+16;6,27289E+14;6,97708E+15;-1,34072E+16;2,21742E+16;2,10006E+15;1,41127E+16;6,72091E+15;3;baseline
9,3311E+14;1,1055E+15;6,05011E+14;50048828125;3,72804E+15;8,85114E+15;2,10044E+16;1,95953E+16;9,33281E+15;10;amusement
9,3269E+15;1,1055E+15;6,05011E+14;50048828125;3,88647E+15;8,99245E+15;2,10044E+15;1,95865E+16;9,32858E+15;10;amusement
3,02612E+16;3,17917E+15;2,79503E+15;3,8414E+15;-5,41368E+15;8,47988E+15;2,10011E+15;6,35485E+15;3,02624E+15;14;amusement
6,09698E+15;6,37703E+16;5,81245E+16;5,64575E+12;-1,49562E+16;1,19369E+16;2,10005E+15;1,28037E+15;6,09845E+15;17;amusement
1,75303E+16;2,14882E+16;1,41983E+15;7,28989E+15;1,65967E+15;1,41354E+16;2,10022E+16;3,68136E+16;1,75535E+16;9;baseline
6,24154E+15;6,48994E+16;6,02264E+14;4,673E+15;6,66571E+15;1,94035E+16;2,10004E+16;1,31072E+16;6,24161E+15;6;baseline
5,73424E+15;5,85632E+13;5,37567E+14;4,80652E+13;9,68237E+15;-1,34124E+16;2,10006E+15;1,20419E+16;5,73441E+16;17;baseline
2,47687E+15;2,67677E+16;2,16827E+14;5,08499E+15;1,3046E+15;1,06867E+15;2,10022E+16;5,20143E+16;2,47707E+15;13;baseline
2,89587E+16;3,06892E+16;2,56538E+16;5,0354E+12;4,78914E+15;1,69673E+16;2,10016E+15;6,08133E+15;2,89595E+16;14;baseline
7,56558E+16;7,78656E+14;7,35397E+15;4,32587E+14;1,77439E+16;-6,65184E+15;2,10002E+16;1,58877E+16;7,56578E+15;17;stress
3,30037E+16;3,70026E+14;2,86064E+16;8,39615E+15;-1,29614E+16;1,45201E+15;2,10017E+16;6,93078E+15;3,30443E+16;9;stress
6,0463E+15;6,23817E+16;5,82352E+15;4,14658E+15;8,30746E+15;6,39093E+14;2,10013E+15;1,26972E+15;6,04637E+14;11;baseline
2,68436E+16;2,96402E+15;2,41051E+15;5,53513E+15;1,82254E+15;7,79139E+15;2,10015E+16;5,63716E+15;2,68478E+16;15;amusement
2,14871E+16;2,31857E+15;1,85471E+15;4638671875;-5,18812E+15;8,20676E+15;2,10019E+16;4,51229E+14;2,14898E+16;15;baseline
1,189E+16;1,4019E+16;8,19778E+15;5,82123E+14;-5,92884E+15;2,57513E+16;2,10063E+15;2,4969E+16;1,19033E+16;2;baseline
2,8018E+16;2,9892E+14;2,46696E+16;5,22232E+15;1,24155E+16;1,2537E+16;2,10014E+16;5,88377E+15;2,80183E+16;14;baseline
1,15772E+16;1,22177E+15;1,09997E+16;1,21803E+16;-1,71347E+16;2,5687E+15;2,10003E+16;2,43121E+16;1,15836E+16;7;baseline
7,75072E+15;8,93097E+14;6,87332E+15;2,05765E+15;-1,26796E+16;4,42849E+15;2,10005E+15;1,62765E+16;7,77658E+16;3;baseline
3,45602E+16;3,62091E+14;3,24516E+16;3,75748E+15;-9,08358E+15;-5,38748E+15;2,10011E+16;7,25763E+15;3,45617E+16;15;stress
5,63047E+15;5,95093E+12;5,37567E+14;5,75256E+13;-2,69848E+13;7,47609E+15;2,10005E+15;1,1824E+16;5,63115E+16;17;baseline
2,88483E+16;3,2196E+13;2,65846E+16;5,61142E+15;1,87973E+16;1,75956E+16;2,10023E+16;6,05814E+15;2,88629E+16;13;amusement
3,91589E+16;4,11034E+16;3,78075E+16;32958984375;-3,52716E+15;7,75489E+15;2,10012E+16;8,22336E+14;3,91613E+14;8;baseline
2,89727E+16;3,06892E+16;2,56538E+16;5,0354E+12;3,81401E+15;1,50036E+16;2,10016E+16;6,08426E+15;2,89735E+16;14;baseline
9,37505E+15;1,1055E+15;6,05011E+14;50048828125;3,11396E+16;6,94606E+14;2,10042E+15;1,96876E+16;9,37687E+15;10;amusement
2,81521E+15;3,00941E+16;2,55699E+15;4,52423E+14;2,82043E+16;9,86156E+15;2,10016E+15;5,91193E+15;2,81528E+16;14;baseline
6,55468E+15;6,69746E+16;6,21223E+16;4,85229E+12;2,7081E+15;6,66161E+15;2,10006E+16;1,37648E+15;6,5547E+15;3;baseline
1,78831E+15;2,174E+16;1,26801E+14;9,05991E+15;-1,12075E+16;4,85914E+15;2,10024E+16;3,75544E+16;1,79395E+16;10;stress
1,71938E+16;2,00996E+16;1,26801E+14;7,41959E+15;-1,10039E+15;5,38067E+15;2,10024E+16;3,61069E+15;1,72182E+16;10;stress
5,58461E+15;5,95093E+12;5,37567E+14;5,75256E+13;1,66035E+16;1,64061E+16;2,10004E+16;1,17277E+16;5,58535E+15;17;baseline
1,06449E+16;1,2632E+16;9,15184E+15;3,48015E+16;-1,3507E+16;-1,04659E+15;2,10006E+15;2,23543E+16;1,06761E+16;5;stress
2,80752E+16;2,96974E+16;2,47993E+16;4,89807E+13;1,01649E+16;5,30735E+15;2,10015E+15;5,8958E+15;2,80755E+16;14;baseline
5,16236E+15;6,63528E+15;3,5347E+15;31005859375;-8,46517E+15;-5,13817E+15;2,10012E+16;1,0841E+16;5,2158E+14;13;stress
2,88461E+15;3,03345E+12;2,56538E+16;4,68063E+15;4,97319E+15;-2,02817E+16;2,10016E+16;6,05768E+15;2,88474E+16;14;baseline
2,35161E+16;2,52647E+15;2,16866E+16;3,57819E+14;7,87664E+15;-3,4894E+14;2,10027E+16;4,93837E+15;2,3517E+15;13;baseline
7,85079E+15;9,33075E+14;5,07355E+14;4,2572E+13;4,74864E+15;1,16664E+16;2,10036E+15;1,64867E+16;7,85211E+15;10;baseline
4,69039E+15;5,50842E+13;3,88374E+15;1,62468E+16;-6,98027E+15;-6,0307E+15;2,10019E+16;9,84983E+15;4,69743E+15;4;stress
3,71839E+15;3,89557E+14;3,44276E+16;4,52805E+15;3,69514E+15;3,45729E+15;2,10016E+15;7,80861E+15;3,71845E+16;5;baseline
1,18758E+16;1,4019E+16;8,19778E+15;5,82123E+14;-5,64241E+15;3,16902E+16;2,10063E+16;2,49391E+15;1,1889E+16;2;baseline
9,51786E+15;1,10855E+15;6,05011E+14;5,0354E+12;8,40403E+15;6,37436E+15;2,10036E+15;1,99875E+16;9,51914E+15;10;amusement
6,64529E+16;9,77249E+15;4,92287E+15;4,84962E+15;-1,11051E+16;6,09521E+15;2,10009E+15;1,39551E+16;6,79464E+15;5;amusement
6,19091E+15;6,39458E+15;5,78995E+15;6,0463E+15;-1,63564E+16;-1,3234E+16;2,10012E+15;1,30009E+16;6,19121E+15;11;baseline
1,16067E+16;1,21189E+16;1,12179E+16;9,01031E+14;-7,46288E+15;4,49721E+15;2,10002E+16;2,4374E+16;1,16083E+16;7;baseline
2,16087E+16;2,9686E+15;1,57585E+16;1,39275E+16;-9,37221E+15;4,40668E+16;2,10063E+15;4,53784E+16;2,18756E+15;2;baseline
5,51133E+15;5,62019E+16;5,24025E+15;3,79944E+13;-5,88753E+15;-4,42579E+15;2,10006E+16;1,15738E+16;5,5114E+15;17;baseline
9,67663E+15;1,10607E+16;9,12056E+15;1,94016E+15;2,42691E+15;1,53755E+16;2,10004E+15;2,03209E+15;9,68111E+15;5;stress
3,72438E+16;3,89557E+14;3,44276E+16;4,52805E+15;1,64202E+16;5,49448E+15;2,10016E+16;7,82119E+15;3,72445E+15;5;baseline
2,00732E+16;2,22588E+16;1,69716E+16;5,28717E+14;-1,1691E+16;1,60691E+15;2,10017E+16;4,21538E+16;2,00811E+16;15;baseline
5,00838E+15;6,63528E+15;4,02489E+16;2,6104E+16;-1,33812E+16;3,43475E+16;2,10015E+16;1,05176E+16;5,05612E+16;13;stress
1,65632E+16;1,79138E+13;1,32027E+16;4,71115E+15;2,32461E+15;6,66321E+15;2,10024E+16;3,47828E+15;1,65641E+16;9;baseline
9,56578E+15;1,10855E+15;6,3858E+14;4,69971E+11;8,923E+15;1,30665E+16;2,10032E+16;2,00881E+16;9,56676E+15;10;amusement
2,17355E+16;2,31476E+14;1,9474E+16;3,67355E+15;2,26845E+16;-9,47089E+14;2,10019E+16;4,56445E+15;2,17373E+15;16;amusement
1,2685E+15;1,42632E+16;9,30023E+14;4,96292E+15;2,80239E+15;9,35515E+15;2,1006E+15;2,66386E+16;1,26866E+15;4;baseline
3,49763E+16;3,94249E+16;3,02467E+16;9,17816E+14;-9,54373E+15;-8,17619E+15;2,10014E+16;7,34503E+15;3,50137E+15;9;stress
8,76956E+15;1,06621E+16;7,6252E+15;3,03688E+16;-8,82878E+15;5,10479E+15;2,10002E+16;1,84161E+16;8,80398E+14;6;stress
1,18947E+14;1,22177E+15;1,12026E+16;1,01509E+16;1,3622E+16;-1,35703E+15;2,10003E+16;2,49788E+15;1,18964E+16;7;baseline
3,32583E+16;3,70026E+14;2,86064E+16;8,39615E+15;-1,29228E+15;5,28782E+15;2,10017E+15;6,98425E+14;3,33005E+15;9;stress
2,35376E+15;2,52647E+15;2,10419E+14;4,22287E+15;1,87117E+16;6,75028E+15;2,10027E+16;4,9429E+15;2,35383E+14;13;baseline
